distance,confidence,lat,lon
6705,100,33.7085636,-118.2591717
6586,100,33.7085677,-118.2591566
6579,100,33.7085726,-118.2591386
6519,100,33.708577,-118.2591255
6554,100,33.7085832,-118.2591065
6582,100,33.708587,-118.2590928
6642,100,33.7085912,-118.259076
6641,100,33.7085962,-118.2590608
6712,100,33.7085996,-118.2590482
6563,100,33.7086046,-118.2590321
6632,100,33.70861,-118.2590158
6597,100,33.7086149,-118.2590022
6510,100,33.7086193,-118.2589868
6784,100,33.7086238,-118.2589748
6578,100,33.7086286,-118.2589602
6672,100,33.7086339,-118.2589425
6657,100,33.7086373,-118.2589314
6646,100,33.7086407,-118.2589126
6695,100,33.7086428,-118.2588994
6629,100,33.7086438,-118.2588834
6584,100,33.7086473,-118.2588678
6720,100,33.7086488,-118.2588568
6569,100,33.7086521,-118.2588366
6649,100,33.7086568,-118.2588226
6764,100,33.7086588,-118.2588062
6609,100,33.7086632,-118.2587908
6772,100,33.7086683,-118.2587747
6668,100,33.70867,-118.2587618
6713,100,33.7086739,-118.2587459
6665,100,33.7086772,-118.2587336
6640,100,33.7086817,-118.2587153
6649,100,33.7086863,-118.2587037
6673,100,33.7086911,-118.2586867
6704,100,33.7086951,-118.2586697
6835,100,33.7086982,-118.2586582
6719,100,33.7087022,-118.2586397
6928,100,33.7087048,-118.2586246
6910,100,33.7087068,-118.2586092
6739,100,33.7087108,-118.258592
7021,100,33.7087134,-118.2585752
6795,100,33.7087164,-118.2585622
6958,100,33.7087202,-118.258548
6874,100,33.7087223,-118.2585334
6973,100,33.7087267,-118.2585171
7012,100,33.7087313,-118.258503
6962,100,33.7087359,-118.2584879
6850,100,33.708742,-118.2584715
6918,100,33.7087436,-118.2584604
6853,100,33.7087475,-118.2584419
6865,100,33.7087494,-118.2584253
6800,100,33.7087519,-118.2584115
6780,100,33.708756,-118.2583934
6915,100,33.7087597,-118.2583787
6905,100,33.7087637,-118.2583657
6948,100,33.7087676,-118.2583504
7013,100,33.7087712,-118.2583377
6881,100,33.7087756,-118.2583191
7023,100,33.7087803,-118.2583056
6842,100,33.7087828,-118.2582884
6771,100,33.7087861,-118.2582735
6936,100,33.7087872,-118.2582599
6798,100,33.7087898,-118.2582427
6974,100,33.7087916,-118.2582276
6922,100,33.708794,-118.2582139
6894,100,33.7087971,-118.2581984
6946,100,33.7088007,-118.2581865
6787,100,33.7088061,-118.2581724
6874,100,33.7088116,-118.2581561
6897,100,33.7088166,-118.2581453
6890,100,33.7088218,-118.2581283
6827,100,33.7088236,-118.2581151
6910,100,33.7088261,-118.2580996
6788,100,33.7088279,-118.2580803
6853,100,33.7088305,-118.25807
6841,100,33.7088316,-118.2580522
6725,100,33.7088368,-118.2580376
6859,100,33.7088399,-118.2580261
6675,100,33.7088444,-118.2580098
6677,100,33.7088481,-118.2579995
6807,100,33.708853,-118.2579837
6693,100,33.7088579,-118.2579671
6816,100,33.7088601,-118.2579539
6816,100,33.7088637,-118.2579363
6854,100,33.7088653,-118.2579234
6887,100,33.7088679,-118.2579068
6724,100,33.7088708,-118.2578903
6820,100,33.7088747,-118.2578781
6502,100,33.7088786,-118.257861
6687,100,33.7088833,-118.2578439
6630,100,33.7088877,-118.2578291
6628,100,33.7088918,-118.2578142
6845,100,33.7088958,-118.2577971
6786,100,33.7088977,-118.2577862
6891,100,33.7089015,-118.2577701
6802,100,33.708903,-118.2577582
6811,100,33.708906,-118.2577427
6814,100,33.7089093,-118.2577299
6755,100,33.7089121,-118.2577158
6724,100,33.7089175,-118.257699
6775,100,33.7089209,-118.2576882
6721,100,33.7089244,-118.2576737
6704,100,33.7089266,-118.2576624
6790,100,33.7089291,-118.2576541
6784,100,33.7089304,-118.2576461
6745,100,33.7089297,-118.2576413
6845,100,33.7089292,-118.2576346
6798,100,33.7089271,-118.2576293
6778,100,33.7089222,-118.2576298
6779,95,33.7089188,-118.2576344
6743,95,33.7089163,-118.2576417
6650,100,33.7089145,-118.257649
6672,100,33.7089143,-118.2576565
6841,100,33.7089147,-118.2576655
6703,100,33.7089152,-118.2576767
6804,100,33.7089125,-118.257685
6831,100,33.7089123,-118.2576925
6917,100,33.7089092,-118.2577032
6790,100,33.7089072,-118.2577117
6759,100,33.708906,-118.2577184
6799,100,33.7089032,-118.2577271
6729,100,33.7089007,-118.2577345
6626,100,33.708898,-118.2577426
6656,100,33.7088957,-118.2577498
6677,100,33.7088935,-118.2577567
6685,100,33.7088913,-118.2577676
6546,100,33.7088909,-118.2577751
6712,100,33.7088879,-118.2577826
6808,100,33.708884,-118.2577918
6779,100,33.7088815,-118.2577983
6810,100,33.7088792,-118.2578073
6802,100,33.708878,-118.2578125
6783,100,33.7088732,-118.2578209
6758,100,33.7088693,-118.2578298
6696,100,33.7088686,-118.2578371
6681,100,33.708867,-118.2578454
6735,100,33.7088637,-118.2578554
6703,100,33.7088622,-118.2578646
6638,100,33.7088592,-118.2578731
6770,100,33.7088565,-118.2578824
6842,100,33.7088547,-118.2578902
6724,100,33.7088534,-118.2578998
6745,100,33.708849,-118.2579069
6715,100,33.7088461,-118.2579153
6712,100,33.7088429,-118.2579221
6644,100,33.7088402,-118.2579311
6581,100,33.7088383,-118.2579402
6717,100,33.7088363,-118.2579472
6783,100,33.7088342,-118.2579584
6716,100,33.7088326,-118.2579666
6806,100,33.7088295,-118.2579759
6859,100,33.7088262,-118.257986
6832,100,33.7088238,-118.257994
6755,100,33.7088203,-118.2580022
6747,100,33.7088179,-118.2580118
6784,100,33.7088155,-118.2580198
6766,100,33.708813,-118.2580293
6723,100,33.7088113,-118.2580357
6717,100,33.7088074,-118.258043
6799,100,33.7088048,-118.2580529
6799,100,33.7088026,-118.2580613
6786,100,33.7088013,-118.2580707
6866,100,33.7087977,-118.2580799
6906,100,33.7087945,-118.2580899
6849,100,33.7087909,-118.258099
6767,100,33.7087881,-118.2581087
6810,100,33.7087853,-118.2581152
6915,100,33.7087822,-118.2581259
6838,100,33.7087812,-118.2581342
6882,100,33.7087781,-118.2581431
6968,100,33.7087749,-118.2581525
6958,100,33.7087727,-118.2581613
6887,100,33.7087699,-118.2581685
6891,100,33.7087687,-118.2581766
6936,100,33.7087656,-118.2581863
7028,100,33.7087613,-118.2581979
6903,100,33.708759,-118.2582065
6873,100,33.7087564,-118.2582137
7020,100,33.7087526,-118.2582214
6923,100,33.7087485,-118.2582318
6804,100,33.7087477,-118.2582422
6940,100,33.7087469,-118.2582507
6831,100,33.7087428,-118.2582604
6859,100,33.7087399,-118.2582708
6788,100,33.7087383,-118.2582768
6890,100,33.7087356,-118.2582845
6905,100,33.7087328,-118.2582924
6962,100,33.7087287,-118.2583015
6882,100,33.7087266,-118.2583119
6853,100,33.7087233,-118.258319
6960,100,33.7087208,-118.2583314
6873,100,33.70872,-118.2583391
6873,100,33.7087166,-118.2583483
6930,100,33.7087124,-118.258356
6962,100,33.70871,-118.2583648
6937,100,33.7087085,-118.2583741
6964,100,33.7087049,-118.2583831
6961,100,33.708702,-118.2583914
6875,100,33.7086999,-118.2584011
6873,100,33.7086977,-118.2584089
6815,100,33.7086951,-118.2584189
6899,100,33.7086927,-118.2584299
6914,100,33.7086885,-118.2584384
6910,100,33.7086859,-118.2584487
6905,100,33.7086832,-118.2584553
6936,100,33.7086788,-118.2584636
6869,100,33.7086756,-118.2584734
6898,100,33.7086748,-118.2584824
6962,100,33.7086733,-118.2584917
7019,100,33.7086682,-118.2585026
6915,100,33.7086662,-118.2585108
6969,100,33.7086641,-118.2585209
6849,100,33.7086624,-118.2585293
6879,100,33.7086584,-118.2585385
6866,100,33.7086538,-118.2585498
6787,100,33.7086516,-118.258557
6807,100,33.7086494,-118.2585669
6830,100,33.7086466,-118.2585786
6693,100,33.7086449,-118.2585853
6790,100,33.7086417,-118.2585961
6703,100,33.7086386,-118.2586045
6922,100,33.7086342,-118.2586149
6830,95,33.7086337,-118.2586212
6793,95,33.7086324,-118.258629
6751,100,33.7086275,-118.2586389
6774,100,33.7086251,-118.258647
6630,100,33.7086225,-118.2586569
6676,100,33.708621,-118.2586664
6685,100,33.7086185,-118.2586749
6609,100,33.7086141,-118.2586846
6586,100,33.7086127,-118.2586917
6563,100,33.7086098,-118.2587002
6650,100,33.7086058,-118.2587093
6671,100,33.7086024,-118.2587186
6649,100,33.708602,-118.2587298
6755,100,33.7085999,-118.2587369
6691,100,33.7085981,-118.2587472
6733,100,33.7085938,-118.2587569
6570,100,33.7085903,-118.2587645
6649,100,33.7085872,-118.2587724
6626,100,33.7085841,-118.2587819
6567,100,33.7085813,-118.2587909
6579,100,33.7085798,-118.2588012
6575,100,33.7085776,-118.258809
6637,100,33.7085752,-118.2588192
6590,100,33.708571,-118.2588293
6545,100,33.7085684,-118.2588376
6656,100,33.7085663,-118.2588469
6596,100,33.708562,-118.2588566
6658,100,33.708559,-118.2588653
6669,100,33.708556,-118.2588773
6609,100,33.7085536,-118.258887
6707,100,33.7085502,-118.2588946
6620,100,33.7085457,-118.2589042
6565,100,33.7085435,-118.2589114
6634,100,33.7085398,-118.2589226
6605,100,33.7085389,-118.2589307
6577,100,33.7085385,-118.2589421
6616,100,33.7085362,-118.2589526
6598,100,33.7085326,-118.2589611
6549,100,33.7085289,-118.2589715
6521,100,33.7085249,-118.258982
6420,100,33.7085221,-118.258988
6450,100,33.7085199,-118.2589971
6488,100,33.7085182,-118.259005
6442,100,33.7085151,-118.2590152
6411,100,33.7085137,-118.2590261
6495,100,33.7085104,-118.2590339
6446,100,33.7085059,-118.2590435
6450,100,33.7085033,-118.2590516
6451,100,33.7085012,-118.2590638
6495,100,33.7084993,-118.2590728
6936,100,33.7084948,-118.2590806
6925,100,33.7084894,-118.2590909
6537,100,33.708487,-118.2591023
6404,100,33.708486,-118.2591101
6458,100,33.7084825,-118.2591215
6486,100,33.7084804,-118.2591325
6518,100,33.7084777,-118.2591415
6488,100,33.7084746,-118.2591513
6488,100,33.7084728,-118.2591601
6483,100,33.7084685,-118.2591699
6414,100,33.7084656,-118.2591771
6551,100,33.7084636,-118.2591882
6443,100,33.7084605,-118.2591969
6430,100,33.7084575,-118.2592046
6278,100,33.7084534,-118.2592157
6041,100,33.7084501,-118.2592246
6100,100,33.7084492,-118.2592331
5989,100,33.7084466,-118.2592425
5992,100,33.7084455,-118.2592512
6175,100,33.7084405,-118.2592599
6343,100,33.7084371,-118.2592708
6598,100,33.7084336,-118.2592792
6506,100,33.7084335,-118.2592913
6589,100,33.7084302,-118.2592982
6464,100,33.7084264,-118.2593097
6521,100,33.7084218,-118.2593195
6548,95,33.708419,-118.2593292
6397,95,33.7084163,-118.2593395
6515,100,33.7084132,-118.2593488
6462,100,33.7084112,-118.2593561
6401,100,33.7084099,-118.2593609
6458,100,33.7084096,-118.2593633
6464,100,33.7084067,-118.2593653
6388,100,33.7083964,-118.2593649
6466,100,33.7083869,-118.2593636
6440,100,33.7083746,-118.2593637
6494,100,33.708364,-118.2593619
6547,100,33.7083546,-118.2593562
6522,100,33.7083428,-118.2593534
6597,100,33.7083343,-118.2593491
6486,100,33.7083283,-118.2593473
6456,100,33.7083236,-118.2593431
6495,100,33.7083206,-118.2593371
6447,100,33.7083204,-118.2593211
6443,100,33.708325,-118.2593055
6439,100,33.7083284,-118.259292
6468,100,33.7083356,-118.2592773
6471,100,33.7083405,-118.2592651
6478,100,33.7083472,-118.2592489
6484,100,33.7083533,-118.2592334
6517,100,33.7083577,-118.25922
6518,100,33.7083623,-118.2592037
6626,100,33.7083655,-118.2591902
6628,100,33.7083691,-118.2591737
6391,100,33.7083742,-118.2591592
6143,100,33.7083773,-118.2591459
5929,100,33.7083825,-118.2591308
6136,100,33.7083871,-118.2591172
6422,100,33.7083924,-118.2591023
6416,100,33.7083968,-118.259085
6396,100,33.7084008,-118.2590728
6369,100,33.7084049,-118.2590552
6352,100,33.7084104,-118.2590397
6438,100,33.7084133,-118.2590273
6333,100,33.708419,-118.2590112
6482,100,33.7084228,-118.2589961
6491,100,33.7084265,-118.2589825
6353,100,33.7084313,-118.2589685
6400,100,33.7084351,-118.2589563
6365,100,33.7084395,-118.2589408
6438,100,33.7084444,-118.2589251
6443,100,33.7084495,-118.2589122
6422,100,33.7084542,-118.2588973
6506,100,33.7084588,-118.2588843
6471,100,33.7084639,-118.2588684
6506,100,33.7084683,-118.2588531
6559,100,33.7084712,-118.2588414
6471,100,33.7084734,-118.2588248
6517,100,33.7084769,-118.2588124
6495,100,33.7084819,-118.2587957
6549,100,33.7084874,-118.258781
6594,100,33.7084912,-118.2587677
6451,100,33.7084973,-118.258754
6602,100,33.7085011,-118.2587362
6577,100,33.7085053,-118.2587239
6509,100,33.7085103,-118.258705
6625,100,33.7085157,-118.2586918
6584,100,33.7085202,-118.2586767
6486,100,33.7085251,-118.2586625
6600,100,33.7085307,-118.2586473
6636,100,33.7085352,-118.2586315
6604,100,33.708538,-118.2586208
6620,100,33.7085404,-118.2586027
6588,100,33.7085438,-118.2585891
6709,100,33.7085473,-118.2585729
6527,100,33.7085542,-118.2585599
6573,100,33.7085582,-118.2585453
6582,100,33.7085661,-118.2585294
6754,100,33.7085712,-118.2585132
6650,100,33.7085764,-118.2584978
6782,100,33.7085807,-118.2584829
6748,100,33.7085842,-118.2584662
6732,100,33.7085889,-118.258454
6816,100,33.7085923,-118.258438
6787,100,33.7085954,-118.258428
6800,100,33.7085995,-118.2584111
6736,100,33.7086045,-118.258397
6897,100,33.7086084,-118.2583825
6760,100,33.7086139,-118.2583686
6743,100,33.7086176,-118.2583548
6818,100,33.7086236,-118.2583405
6859,100,33.7086277,-118.2583241
6743,100,33.7086333,-118.2583106
6965,100,33.7086376,-118.2582961
6824,100,33.7086417,-118.2582835
6857,100,33.7086449,-118.2582671
6944,100,33.7086495,-118.258253
6883,100,33.7086524,-118.2582413
6842,100,33.7086569,-118.2582255
6958,100,33.7086619,-118.2582099
6877,100,33.7086659,-118.2581973
6705,100,33.7086696,-118.258181
6836,100,33.7086732,-118.2581698
6808,100,33.7086766,-118.2581551
6701,100,33.7086824,-118.25814
6851,100,33.7086868,-118.2581269
6810,100,33.7086921,-118.2581134
6755,100,33.7086972,-118.2580993
6842,100,33.708701,-118.2580846
6683,100,33.7087058,-118.2580687
6691,100,33.7087086,-118.2580555
6762,100,33.7087123,-118.2580424
6571,100,33.7087165,-118.2580256
6579,100,33.7087204,-118.2580148
6557,100,33.7087249,-118.2579985
6567,100,33.7087292,-118.2579884
6719,100,33.7087324,-118.2579714
6650,100,33.7087378,-118.2579574
6752,100,33.7087408,-118.2579443
6636,100,33.7087453,-118.2579294
6640,100,33.7087495,-118.2579152
6632,100,33.7087545,-118.2579006
6541,100,33.70876,-118.2578836
6618,100,33.708764,-118.2578724
6649,100,33.7087693,-118.2578562
6629,100,33.7087745,-118.2578411
6798,100,33.7087795,-118.2578293
6537,100,33.7087841,-118.2578131
6766,100,33.7087868,-118.257803
6575,100,33.7087916,-118.2577879
6665,100,33.7087947,-118.2577736
6593,100,33.7087991,-118.2577617
6567,100,33.7088042,-118.2577456
6712,100,33.7088084,-118.2577303
6624,100,33.708812,-118.2577151
6695,100,33.7088163,-118.2576997
6771,100,33.7088198,-118.2576876
6697,100,33.7088242,-118.2576728
6751,100,33.708829,-118.2576588
6739,100,33.7088324,-118.2576482
6693,100,33.7088364,-118.2576387
6758,100,33.7088378,-118.2576321
6736,100,33.708839,-118.2576247
6683,100,33.7088343,-118.2576123
6827,100,33.7088264,-118.2576043
6760,100,33.7088167,-118.2575975
6681,100,33.7088082,-118.2575934
6701,100,33.7087988,-118.2575913
6737,100,33.7087897,-118.2575904
6703,100,33.7087842,-118.2575892
6721,100,33.7087775,-118.2575879
6762,100,33.7087694,-118.2575868
6656,100,33.7087613,-118.2575876
6662,100,33.7087541,-118.2575894
6684,100,33.7087495,-118.2575942
6645,100,33.7087453,-118.2576026
6584,100,33.7087453,-118.2576105
6657,100,33.708745,-118.2576181
6701,100,33.7087425,-118.2576281
6628,100,33.7087402,-118.2576351
6644,100,33.7087394,-118.2576437
6649,100,33.7087363,-118.2576526
6665,100,33.7087334,-118.2576593
6522,100,33.7087309,-118.2576669
6509,100,33.7087278,-118.2576743
6562,100,33.7087274,-118.2576817
6628,100,33.7087268,-118.2576906
6661,100,33.7087243,-118.2576969
6640,100,33.7087211,-118.2577059
6696,100,33.7087176,-118.2577156
6575,100,33.7087157,-118.2577215
6606,100,33.708712,-118.2577294
6495,100,33.7087105,-118.2577383
6523,100,33.7087093,-118.2577461
6419,100,33.7087069,-118.2577535
6513,100,33.7087057,-118.2577603
6533,100,33.7087029,-118.2577693
6530,100,33.7086999,-118.2577767
6531,100,33.7086974,-118.2577846
6664,100,33.7086939,-118.2577933
6662,100,33.7086909,-118.2578005
6689,100,33.7086888,-118.2578099
6727,100,33.7086861,-118.257819
6642,100,33.7086845,-118.2578277
6543,100,33.7086814,-118.2578378
6537,100,33.7086778,-118.2578476
6479,100,33.7086739,-118.2578554
6333,100,33.7086705,-118.2578634
6430,100,33.7086702,-118.2578699
6558,100,33.7086678,-118.2578797
6513,100,33.7086653,-118.2578893
6475,100,33.7086632,-118.257897
6609,100,33.7086593,-118.2579065
6700,100,33.7086548,-118.2579171
6657,100,33.708653,-118.2579248
6609,100,33.7086508,-118.2579341
6677,100,33.7086495,-118.2579425
6616,100,33.7086456,-118.257953
6436,100,33.7086438,-118.2579615
6472,100,33.7086406,-118.2579691
6513,100,33.7086358,-118.2579798
6448,100,33.7086326,-118.2579861
6427,100,33.7086301,-118.257994
6463,100,33.7086294,-118.2580018
6542,100,33.708627,-118.2580091
6563,100,33.7086241,-118.2580197
6563,100,33.7086232,-118.2580261
6673,100,33.7086201,-118.2580358
6602,100,33.708616,-118.2580448
6590,100,33.7086132,-118.2580534
6452,100,33.7086118,-118.2580638
6523,100,33.7086084,-118.2580723
6442,100,33.7086051,-118.2580794
6463,100,33.7086027,-118.2580885
6530,100,33.7086017,-118.2580958
6555,100,33.7085981,-118.2581045
6649,100,33.7085947,-118.2581134
6605,100,33.708592,-118.2581225
6648,100,33.7085894,-118.2581323
6662,100,33.7085881,-118.2581401
6634,100,33.7085853,-118.2581507
6569,100,33.7085825,-118.2581613
6495,100,33.7085794,-118.2581677
6589,100,33.7085735,-118.2581768
6543,100,33.7085705,-118.2581857
6530,100,33.7085687,-118.2581953
6620,100,33.708566,-118.258206
6740,100,33.7085634,-118.2582148
6660,100,33.7085624,-118.2582257
6641,100,33.7085597,-118.2582357
6660,100,33.7085565,-118.2582426
6650,100,33.708552,-118.2582526
6529,100,33.7085491,-118.25826
6490,100,33.7085464,-118.2582692
6488,100,33.7085456,-118.2582772
6545,100,33.7085421,-118.258285
6456,100,33.7085397,-118.2582946
6476,100,33.7085366,-118.2583025
6543,100,33.7085341,-118.2583111
6519,100,33.7085326,-118.2583215
6618,100,33.7085314,-118.2583294
6664,100,33.7085272,-118.2583395
6640,100,33.7085238,-118.2583503
6664,100,33.7085217,-118.2583596
6625,100,33.7085183,-118.2583704
6573,100,33.7085161,-118.2583765
6563,100,33.7085116,-118.2583858
6525,100,33.7085087,-118.2583959
6511,100,33.7085072,-118.258404
6632,100,33.7085042,-118.2584137
6626,100,33.7085009,-118.2584247
6549,100,33.708499,-118.2584335
6578,100,33.708494,-118.2584439
6447,100,33.7084911,-118.2584511
6582,100,33.7084879,-118.2584617
6585,100,33.7084848,-118.2584743
6513,100,33.7084823,-118.258482
6586,100,33.7084806,-118.2584927
6590,100,33.7084764,-118.2585029
6586,100,33.7084745,-118.2585089
6585,100,33.7084731,-118.258517
6546,100,33.7084707,-118.2585256
6412,100,33.7084679,-118.2585347
6375,100,33.7084655,-118.2585447
6389,100,33.7084625,-118.2585531
6412,100,33.7084597,-118.2585615
6531,100,33.7084562,-118.2585701
6513,100,33.7084536,-118.2585812
6537,100,33.7084507,-118.2585898
6637,100,33.7084462,-118.2585985
6506,100,33.7084439,-118.2586088
6550,100,33.7084412,-118.2586163
6458,100,33.7084397,-118.2586274
6546,100,33.7084368,-118.2586379
6522,100,33.7084326,-118.2586476
6384,100,33.7084295,-118.2586574
6440,100,33.7084255,-118.2586678
6376,100,33.7084214,-118.2586765
6385,100,33.7084189,-118.2586869
6427,100,33.708417,-118.2586954
6353,100,33.7084143,-118.258706
6383,100,33.7084127,-118.2587158
6458,100,33.7084103,-118.2587235
6353,100,33.7084062,-118.2587323
6420,100,33.7084051,-118.2587378
6462,100,33.7084005,-118.2587474
6356,100,33.7083977,-118.2587582
6514,100,33.7083965,-118.2587672
6405,100,33.7083935,-118.2587789
6371,100,33.7083909,-118.2587891
6455,100,33.7083869,-118.2587971
6401,100,33.7083844,-118.2588083
6375,100,33.7083834,-118.2588152
6434,100,33.7083782,-118.2588244
6258,100,33.7083748,-118.2588349
6305,100,33.7083728,-118.2588433
6375,100,33.7083695,-118.258855
6337,100,33.7083667,-118.2588645
6353,100,33.7083642,-118.2588713
6389,100,33.7083597,-118.2588814
6229,100,33.7083577,-118.2588887
6344,100,33.7083556,-118.2588988
6317,100,33.7083517,-118.2589096
6423,100,33.7083505,-118.2589182
6490,100,33.7083471,-118.2589293
6476,100,33.7083451,-118.2589383
6545,100,33.7083432,-118.2589478
6515,100,33.7083369,-118.2589575
6364,100,33.7083342,-118.2589669
6102,100,33.7083308,-118.2589784
5912,100,33.7083293,-118.258987
5727,100,33.7083284,-118.2589971
5748,100,33.7083233,-118.2590068
5885,100,33.7083193,-118.2590149
5985,100,33.7083162,-118.2590235
6087,100,33.7083145,-118.2590347
6071,100,33.7083135,-118.2590431
6439,100,33.7083106,-118.2590529
6766,100,33.708306,-118.2590641
6510,100,33.7083036,-118.2590715
6476,100,33.7083,-118.2590819
6371,100,33.7082973,-118.2590907
6419,100,33.708294,-118.2591003
6387,100,33.7082894,-118.2591084
6422,100,33.7082872,-118.2591188
6468,100,33.7082846,-118.2591293
